Region,Province,year,GDP: Industry,GDP,Annual_Real_Estate_Investment,Annual_Avg_Property_Price,Debt Ratio(%),Wide Range Debt Ratio(%),Debt Asset Ratio(%),Wide Range Debt Asset Ratio(%),"Balance of Municipal Bonds(CNY,B)","Limitation of Municipal Bonds(CNY,B)",Fiscal Self-sufficiency(%),"GDP(CNY,B)",Growth Rate of GDP(%),Per capita GDP(CNY),"Fixed Asset Investment(CNY,B)","Total Value of Imports and Exports(CNY,B)",Per Capita Disposable Income(CNY),"Industrial Increase Volume(CNY,B)","Budget Revenue(CNY,B)","Budget Expenditure(CNY,B)","Tax Revenue(CNY,B)",Share of Tax Revenue(%),"Revenue of Government-Managed Funds(CNY,B)","Expenditure of Government-Managed Funds(CNY,B)","Issuance（LGFV Bond）(CNY,B)","Net Financing（LGFV Bond）(CNY,B)","Issuance（Non-Standard Financing）(CNY,B)","Net Financing（Non-Standard Financing）(CNY,B)","Issuance(General Bond)(CNY,B)","Net Financing(General Bond)(CNY,B)","Issuance（Special Bond）(CNY,B)","Net Financing（Special Bond）(CNY,B)",Statistical_Division_Code,Province.Code,Latitude,Longitude
Suzhou,Jiangsu,2019,Tertiary Industry,993.792,17604.576,268646.79,7.2293,57.84609994,33.83,270.6596246,139.062,172.889,103.7525,1923.58,5.552866,179174.35,268.64679,319.08646,68600,NA,222.18094,214.14508,199.10383,89.61337098,186.40934,175.05019,NA,NA,4.2239385,-2.1450713,NA,NA,NA,NA,320500,320000,31.3,120.58
Suzhou,Jiangsu,2019,SI - Industry,831.649,17604.576,268646.79,7.2293,57.84609994,33.83,270.6596246,139.062,172.889,103.7525,1923.58,5.552866,179174.35,268.64679,319.08646,68600,NA,222.18094,214.14508,199.10383,89.61337098,186.40934,175.05019,NA,NA,4.2239385,-2.1450713,NA,NA,NA,NA,320500,320000,31.3,120.58
Suzhou,Jiangsu,2019,Secondary Industry,913.018,17604.576,268646.79,7.2293,57.84609994,33.83,270.6596246,139.062,172.889,103.7525,1923.58,5.552866,179174.35,268.64679,319.08646,68600,NA,222.18094,214.14508,199.10383,89.61337098,186.40934,175.05019,NA,NA,4.2239385,-2.1450713,NA,NA,NA,NA,320500,320000,31.3,120.58
Suzhou,Jiangsu,2019,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",22.37,17604.576,268646.79,7.2293,57.84609994,33.83,270.6596246,139.062,172.889,103.7525,1923.58,5.552866,179174.35,268.64679,319.08646,68600,NA,222.18094,214.14508,199.10383,89.61337098,186.40934,175.05019,NA,NA,4.2239385,-2.1450713,NA,NA,NA,NA,320500,320000,31.3,120.58
Suzhou,Jiangsu,2020,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",22.42,18518.475,267366.33,7.5973,61.06848026,35.6,286.147366,153.242,180.815,101.7447,2017.045439,3.413135,158466.2384,267.36633,322.35,70966.39695,NA,230.30004,226.35089,200.51066,87.06496968,197.11902,210.16194,NA,NA,6.0700387,0.8943335,12.658,1.902,0.00915,-16.15485,320500,320000,31.3,120.58
Suzhou,Jiangsu,2020,Tertiary Industry,1059.85,18518.475,267366.33,7.5973,61.06848026,35.6,286.147366,153.242,180.815,101.7447,2017.045439,3.413135,158466.2384,267.36633,322.35,70966.39695,NA,230.30004,226.35089,200.51066,87.06496968,197.11902,210.16194,NA,NA,6.0700387,0.8943335,12.658,1.902,0.00915,-16.15485,320500,320000,31.3,120.58
Suzhou,Jiangsu,2020,SI - Construction,87.958,18518.475,267366.33,7.5973,61.06848026,35.6,286.147366,153.242,180.815,101.7447,2017.045439,3.413135,158466.2384,267.36633,322.35,70966.39695,NA,230.30004,226.35089,200.51066,87.06496968,197.11902,210.16194,NA,NA,6.0700387,0.8943335,12.658,1.902,0.00915,-16.15485,320500,320000,31.3,120.58
Suzhou,Jiangsu,2020,Primary Industry,19.64,18518.475,267366.33,7.5973,61.06848026,35.6,286.147366,153.242,180.815,101.7447,2017.045439,3.413135,158466.2384,267.36633,322.35,70966.39695,NA,230.30004,226.35089,200.51066,87.06496968,197.11902,210.16194,NA,NA,6.0700387,0.8943335,12.658,1.902,0.00915,-16.15485,320500,320000,31.3,120.58
Suzhou,Jiangsu,2020,Secondary Industry,938.558,18518.475,267366.33,7.5973,61.06848026,35.6,286.147366,153.242,180.815,101.7447,2017.045439,3.413135,158466.2384,267.36633,322.35,70966.39695,NA,230.30004,226.35089,200.51066,87.06496968,197.11902,210.16194,NA,NA,6.0700387,0.8943335,12.658,1.902,0.00915,-16.15485,320500,320000,31.3,120.58
Suzhou,Jiangsu,2020,Total,2018.045,18518.475,267366.33,7.5973,61.06848026,35.6,286.147366,153.242,180.815,101.7447,2017.045439,3.413135,158466.2384,267.36633,322.35,70966.39695,NA,230.30004,226.35089,200.51066,87.06496968,197.11902,210.16194,NA,NA,6.0700387,0.8943335,12.658,1.902,0.00915,-16.15485,320500,320000,31.3,120.58
Suzhou,Jiangsu,2020,SI - Industry,851.439,18518.475,267366.33,7.5973,61.06848026,35.6,286.147366,153.242,180.815,101.7447,2017.045439,3.413135,158466.2384,267.36633,322.35,70966.39695,NA,230.30004,226.35089,200.51066,87.06496968,197.11902,210.16194,NA,NA,6.0700387,0.8943335,12.658,1.902,0.00915,-16.15485,320500,320000,31.3,120.58
Taiyuan,Shanxi,2016,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",4.051,7311.605,68190.17,10.6814,42.94976779,66.75,268.3944583,31.57,33.49,66.6612,295.56045,7.5,68234,68.01301,13.314,29632.14283,57.181,28.269,42.407,22.038,77.95818741,19.004,18.531,NA,NA,4.5968929,NA,NA,NA,NA,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2016,Total,300.294,7311.605,68190.17,10.6814,42.94976779,66.75,268.3944583,31.57,33.49,66.6612,295.56045,7.5,68234,68.01301,13.314,29632.14283,57.181,28.269,42.407,22.038,77.95818741,19.004,18.531,NA,NA,4.5968929,NA,NA,NA,NA,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2016,Secondary Industry,109.905,7311.605,68190.17,10.6814,42.94976779,66.75,268.3944583,31.57,33.49,66.6612,295.56045,7.5,68234,68.01301,13.314,29632.14283,57.181,28.269,42.407,22.038,77.95818741,19.004,18.531,NA,NA,4.5968929,NA,NA,NA,NA,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2016,Primary Industry,3.877,7311.605,68190.17,10.6814,42.94976779,66.75,268.3944583,31.57,33.49,66.6612,295.56045,7.5,68234,68.01301,13.314,29632.14283,57.181,28.269,42.407,22.038,77.95818741,19.004,18.531,NA,NA,4.5968929,NA,NA,NA,NA,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2016,Tertiary Industry,186.512,7311.605,68190.17,10.6814,42.94976779,66.75,268.3944583,31.57,33.49,66.6612,295.56045,7.5,68234,68.01301,13.314,29632.14283,57.181,28.269,42.407,22.038,77.95818741,19.004,18.531,NA,NA,4.5968929,NA,NA,NA,NA,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2016,SI - Construction,35.817,7311.605,68190.17,10.6814,42.94976779,66.75,268.3944583,31.57,33.49,66.6612,295.56045,7.5,68234,68.01301,13.314,29632.14283,57.181,28.269,42.407,22.038,77.95818741,19.004,18.531,NA,NA,4.5968929,NA,NA,NA,NA,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2016,SI - Industry,73.59,7311.605,68190.17,10.6814,42.94976779,66.75,268.3944583,31.57,33.49,66.6612,295.56045,7.5,68234,68.01301,13.314,29632.14283,57.181,28.269,42.407,22.038,77.95818741,19.004,18.531,NA,NA,4.5968929,NA,NA,NA,NA,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2017,Total,338.218,8761.649,47814.46,11.6789,47.20520035,65.08,263.0428616,39.5,40.86,65.0963,338.21819,7.5,77536,47.06283,13.52718,31469.33569,63.123,31.18503,47.906,24.79259,79.50157495,29.504,32.382,NA,NA,10.4966389,10.0051989,2.99755,NA,10.82823,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2017,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",4.18,8761.649,47814.46,11.6789,47.20520035,65.08,263.0428616,39.5,40.86,65.0963,338.21819,7.5,77536,47.06283,13.52718,31469.33569,63.123,31.18503,47.906,24.79259,79.50157495,29.504,32.382,NA,NA,10.4966389,10.0051989,2.99755,NA,10.82823,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2017,SI - Construction,40.999,8761.649,47814.46,11.6789,47.20520035,65.08,263.0428616,39.5,40.86,65.0963,338.21819,7.5,77536,47.06283,13.52718,31469.33569,63.123,31.18503,47.906,24.79259,79.50157495,29.504,32.382,NA,NA,10.4966389,10.0051989,2.99755,NA,10.82823,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2017,Tertiary Industry,206.994,8761.649,47814.46,11.6789,47.20520035,65.08,263.0428616,39.5,40.86,65.0963,338.21819,7.5,77536,47.06283,13.52718,31469.33569,63.123,31.18503,47.906,24.79259,79.50157495,29.504,32.382,NA,NA,10.4966389,10.0051989,2.99755,NA,10.82823,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2017,Primary Industry,4.002,8761.649,47814.46,11.6789,47.20520035,65.08,263.0428616,39.5,40.86,65.0963,338.21819,7.5,77536,47.06283,13.52718,31469.33569,63.123,31.18503,47.906,24.79259,79.50157495,29.504,32.382,NA,NA,10.4966389,10.0051989,2.99755,NA,10.82823,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2017,SI - Industry,86.223,8761.649,47814.46,11.6789,47.20520035,65.08,263.0428616,39.5,40.86,65.0963,338.21819,7.5,77536,47.06283,13.52718,31469.33569,63.123,31.18503,47.906,24.79259,79.50157495,29.504,32.382,NA,NA,10.4966389,10.0051989,2.99755,NA,10.82823,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2017,Secondary Industry,127.222,8761.649,47814.46,11.6789,47.20520035,65.08,263.0428616,39.5,40.86,65.0963,338.21819,7.5,77536,47.06283,13.52718,31469.33569,63.123,31.18503,47.906,24.79259,79.50157495,29.504,32.382,NA,NA,10.4966389,10.0051989,2.99755,NA,10.82823,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2018,Secondary Industry,143.913,10822.302,53176.02,11.9656,44.38144759,44.052,163.3929377,46.48,48.45,68.8028,388.44778,9.2,88272,52.94128,16.4702,33672,NA,37.32275,54.246,29.69292,79.55716018,37.426,42.455,NA,NA,5.011216359,NA,8.45524,NA,3.06944,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2018,Total,388.448,10822.302,53176.02,11.9656,44.38144759,44.052,163.3929377,46.48,48.45,68.8028,388.44778,9.2,88272,52.94128,16.4702,33672,NA,37.32275,54.246,29.69292,79.55716018,37.426,42.455,NA,NA,5.011216359,NA,8.45524,NA,3.06944,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2018,Primary Industry,4.105,10822.302,53176.02,11.9656,44.38144759,44.052,163.3929377,46.48,48.45,68.8028,388.44778,9.2,88272,52.94128,16.4702,33672,NA,37.32275,54.246,29.69292,79.55716018,37.426,42.455,NA,NA,5.011216359,NA,8.45524,NA,3.06944,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2018,SI - Construction,47.78,10822.302,53176.02,11.9656,44.38144759,44.052,163.3929377,46.48,48.45,68.8028,388.44778,9.2,88272,52.94128,16.4702,33672,NA,37.32275,54.246,29.69292,79.55716018,37.426,42.455,NA,NA,5.011216359,NA,8.45524,NA,3.06944,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2018,SI - Industry,96.133,10822.302,53176.02,11.9656,44.38144759,44.052,163.3929377,46.48,48.45,68.8028,388.44778,9.2,88272,52.94128,16.4702,33672,NA,37.32275,54.246,29.69292,79.55716018,37.426,42.455,NA,NA,5.011216359,NA,8.45524,NA,3.06944,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2018,Tertiary Industry,240.43,10822.302,53176.02,11.9656,44.38144759,44.052,163.3929377,46.48,48.45,68.8028,388.44778,9.2,88272,52.94128,16.4702,33672,NA,37.32275,54.246,29.69292,79.55716018,37.426,42.455,NA,NA,5.011216359,NA,8.45524,NA,3.06944,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2018,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",4.288,10822.302,53176.02,11.9656,44.38144759,44.052,163.3929377,46.48,48.45,68.8028,388.44778,9.2,88272,52.94128,16.4702,33672,NA,37.32275,54.246,29.69292,79.55716018,37.426,42.455,NA,NA,5.011216359,NA,8.45524,NA,3.06944,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2019,Total,401.619,11100.378,69824.51,14.0325,52.64249455,44.9265,168.5407242,56.53,59.06,63.3226,402.851,6.6,90698,69.65446,16.22386,38361.8,NA,38.66164,61.055,30.17703,78.05419015,55.839,58.236,NA,NA,1.206,-0.93925,NA,NA,NA,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2019,Tertiary Industry,246.742,11100.378,69824.51,14.0325,52.64249455,44.9265,168.5407242,56.53,59.06,63.3226,402.851,6.6,90698,69.65446,16.22386,38361.8,NA,38.66164,61.055,30.17703,78.05419015,55.839,58.236,NA,NA,1.206,-0.93925,NA,NA,NA,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2019,Secondary Industry,151.864,11100.378,69824.51,14.0325,52.64249455,44.9265,168.5407242,56.53,59.06,63.3226,402.851,6.6,90698,69.65446,16.22386,38361.8,NA,38.66164,61.055,30.17703,78.05419015,55.839,58.236,NA,NA,1.206,-0.93925,NA,NA,NA,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2019,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",NA,11100.378,69824.51,14.0325,52.64249455,44.9265,168.5407242,56.53,59.06,63.3226,402.851,6.6,90698,69.65446,16.22386,38361.8,NA,38.66164,61.055,30.17703,78.05419015,55.839,58.236,NA,NA,1.206,-0.93925,NA,NA,NA,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2019,Primary Industry,3.013,11100.378,69824.51,14.0325,52.64249455,44.9265,168.5407242,56.53,59.06,63.3226,402.851,6.6,90698,69.65446,16.22386,38361.8,NA,38.66164,61.055,30.17703,78.05419015,55.839,58.236,NA,NA,1.206,-0.93925,NA,NA,NA,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2019,SI - Construction,NA,11100.378,69824.51,14.0325,52.64249455,44.9265,168.5407242,56.53,59.06,63.3226,402.851,6.6,90698,69.65446,16.22386,38361.8,NA,38.66164,61.055,30.17703,78.05419015,55.839,58.236,NA,NA,1.206,-0.93925,NA,NA,NA,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2019,SI - Industry,NA,11100.378,69824.51,14.0325,52.64249455,44.9265,168.5407242,56.53,59.06,63.3226,402.851,6.6,90698,69.65446,16.22386,38361.8,NA,38.66164,61.055,30.17703,78.05419015,55.839,58.236,NA,NA,1.206,-0.93925,NA,NA,NA,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2020,Secondary Industry,150.419,10779.89,71531.62,16.5592,57.96966559,56.5174,197.8531023,68.77466,68.79266,58.4591,415.325,2.6,78734,71.48194,17.60831,38329,NA,37.84351,64.735,28.52543,75.37733683,45.563,52.629,NA,NA,5.854,0.6305956,NA,NA,NA,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2020,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",NA,10779.89,71531.62,16.5592,57.96966559,56.5174,197.8531023,68.77466,68.79266,58.4591,415.325,2.6,78734,71.48194,17.60831,38329,NA,37.84351,64.735,28.52543,75.37733683,45.563,52.629,NA,NA,5.854,0.6305956,NA,NA,NA,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2020,Primary Industry,3.224,10779.89,71531.62,16.5592,57.96966559,56.5174,197.8531023,68.77466,68.79266,58.4591,415.325,2.6,78734,71.48194,17.60831,38329,NA,37.84351,64.735,28.52543,75.37733683,45.563,52.629,NA,NA,5.854,0.6305956,NA,NA,NA,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2020,SI - Construction,NA,10779.89,71531.62,16.5592,57.96966559,56.5174,197.8531023,68.77466,68.79266,58.4591,415.325,2.6,78734,71.48194,17.60831,38329,NA,37.84351,64.735,28.52543,75.37733683,45.563,52.629,NA,NA,5.854,0.6305956,NA,NA,NA,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2020,SI - Industry,NA,10779.89,71531.62,16.5592,57.96966559,56.5174,197.8531023,68.77466,68.79266,58.4591,415.325,2.6,78734,71.48194,17.60831,38329,NA,37.84351,64.735,28.52543,75.37733683,45.563,52.629,NA,NA,5.854,0.6305956,NA,NA,NA,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2020,Total,415.325,10779.89,71531.62,16.5592,57.96966559,56.5174,197.8531023,68.77466,68.79266,58.4591,415.325,2.6,78734,71.48194,17.60831,38329,NA,37.84351,64.735,28.52543,75.37733683,45.563,52.629,NA,NA,5.854,0.6305956,NA,NA,NA,NA,140100,140000,37.87,112.55
Taiyuan,Shanxi,2020,Tertiary Industry,261.683,10779.89,71531.62,16.5592,57.96966559,56.5174,197.8531023,68.77466,68.79266,58.4591,415.325,2.6,78734,71.48194,17.60831,38329,NA,37.84351,64.735,28.52543,75.37733683,45.563,52.629,NA,NA,5.854,0.6305956,NA,NA,NA,NA,140100,140000,37.87,112.55
Taizhou,Jiangsu,2016,Secondary Industry,194.419,5567.21,25070.52,3.9851,57.16727721,126.06,1815.571492,16.346,16.4,74.895,410.178,9.5,88330,24.99636,10.381,36828,NA,5.72016,7.63757,4.71582,82.44209952,7.16451,7.93146,NA,NA,10.5405025,7.0294025,14.39585,11.91538,10.40795,6.6433,321200,320000,32.45,119.92
Taizhou,Jiangsu,2016,Tertiary Industry,170.41,5567.21,25070.52,3.9851,57.16727721,126.06,1815.571492,16.346,16.4,74.895,410.178,9.5,88330,24.99636,10.381,36828,NA,5.72016,7.63757,4.71582,82.44209952,7.16451,7.93146,NA,NA,10.5405025,7.0294025,14.39585,11.91538,10.40795,6.6433,321200,320000,32.45,119.92
Taizhou,Jiangsu,2016,Primary Industry,24,5567.21,25070.52,3.9851,57.16727721,126.06,1815.571492,16.346,16.4,74.895,410.178,9.5,88330,24.99636,10.381,36828,NA,5.72016,7.63757,4.71582,82.44209952,7.16451,7.93146,NA,NA,10.5405025,7.0294025,14.39585,11.91538,10.40795,6.6433,321200,320000,32.45,119.92
Taizhou,Jiangsu,2016,Total,388.829,5567.21,25070.52,3.9851,57.16727721,126.06,1815.571492,16.346,16.4,74.895,410.178,9.5,88330,24.99636,10.381,36828,NA,5.72016,7.63757,4.71582,82.44209952,7.16451,7.93146,NA,NA,10.5405025,7.0294025,14.39585,11.91538,10.40795,6.6433,321200,320000,32.45,119.92
Taizhou,Jiangsu,2016,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",24.899,5567.21,25070.52,3.9851,57.16727721,126.06,1815.571492,16.346,16.4,74.895,410.178,9.5,88330,24.99636,10.381,36828,NA,5.72016,7.63757,4.71582,82.44209952,7.16451,7.93146,NA,NA,10.5405025,7.0294025,14.39585,11.91538,10.40795,6.6433,321200,320000,32.45,119.92
Taizhou,Jiangsu,2016,SI - Industry,152.742,5567.21,25070.52,3.9851,57.16727721,126.06,1815.571492,16.346,16.4,74.895,410.178,9.5,88330,24.99636,10.381,36828,NA,5.72016,7.63757,4.71582,82.44209952,7.16451,7.93146,NA,NA,10.5405025,7.0294025,14.39585,11.91538,10.40795,6.6433,321200,320000,32.45,119.92
Taizhou,Jiangsu,2016,SI - Construction,25.54,5567.21,25070.52,3.9851,57.16727721,126.06,1815.571492,16.346,16.4,74.895,410.178,9.5,88330,24.99636,10.381,36828,NA,5.72016,7.63757,4.71582,82.44209952,7.16451,7.93146,NA,NA,10.5405025,7.0294025,14.39585,11.91538,10.40795,6.6433,321200,320000,32.45,119.92
Taizhou,Jiangsu,2017,SI - Construction,28.53,NA,29154.3,3.7287,61.23472196,125.17,546.5567007,17.691,18.4,70.5624,474.453,8.2,102058,28.87194,12.948495,40059,NA,33.5515,47.5487,25.69514,76.58417656,19.42335,23.63066,NA,NA,13.2531666,3.7099371,4.7803,3.9983,8.3175,4.52,321200,320000,32.45,119.92
Taizhou,Jiangsu,2017,Secondary Industry,219.702,NA,29154.3,3.7287,61.23472196,125.17,546.5567007,17.691,18.4,70.5624,474.453,8.2,102058,28.87194,12.948495,40059,NA,33.5515,47.5487,25.69514,76.58417656,19.42335,23.63066,NA,NA,13.2531666,3.7099371,4.7803,3.9983,8.3175,4.52,321200,320000,32.45,119.92
Taizhou,Jiangsu,2017,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",27.365,NA,29154.3,3.7287,61.23472196,125.17,546.5567007,17.691,18.4,70.5624,474.453,8.2,102058,28.87194,12.948495,40059,NA,33.5515,47.5487,25.69514,76.58417656,19.42335,23.63066,NA,NA,13.2531666,3.7099371,4.7803,3.9983,8.3175,4.52,321200,320000,32.45,119.92
Taizhou,Jiangsu,2017,SI - Industry,173.158,NA,29154.3,3.7287,61.23472196,125.17,546.5567007,17.691,18.4,70.5624,474.453,8.2,102058,28.87194,12.948495,40059,NA,33.5515,47.5487,25.69514,76.58417656,19.42335,23.63066,NA,NA,13.2531666,3.7099371,4.7803,3.9983,8.3175,4.52,321200,320000,32.45,119.92
Taizhou,Jiangsu,2017,Primary Industry,26.408,NA,29154.3,3.7287,61.23472196,125.17,546.5567007,17.691,18.4,70.5624,474.453,8.2,102058,28.87194,12.948495,40059,NA,33.5515,47.5487,25.69514,76.58417656,19.42335,23.63066,NA,NA,13.2531666,3.7099371,4.7803,3.9983,8.3175,4.52,321200,320000,32.45,119.92
Taizhou,Jiangsu,2017,Tertiary Industry,196.347,NA,29154.3,3.7287,61.23472196,125.17,546.5567007,17.691,18.4,70.5624,474.453,8.2,102058,28.87194,12.948495,40059,NA,33.5515,47.5487,25.69514,76.58417656,19.42335,23.63066,NA,NA,13.2531666,3.7099371,4.7803,3.9983,8.3175,4.52,321200,320000,32.45,119.92
Taizhou,Jiangsu,2017,Total,442.457,NA,29154.3,3.7287,61.23472196,125.17,546.5567007,17.691,18.4,70.5624,474.453,8.2,102058,28.87194,12.948495,40059,NA,33.5515,47.5487,25.69514,76.58417656,19.42335,23.63066,NA,NA,13.2531666,3.7099371,4.7803,3.9983,8.3175,4.52,321200,320000,32.45,119.92
Taizhou,Jiangsu,2018,Secondary Industry,239.535,NA,35371.43,3.9547,63.83907793,103.46,471.0475809,20.199,21,67.0887,510.763,6.722298,109988,34.507,14.72991,43452,NA,35.71517,53.23571,28.57952,80.02067469,33.31797,36.78744,NA,NA,17.4689745,11.8196193,6.804,4.867,6.718,5.55798,321200,320000,32.45,119.92
Taizhou,Jiangsu,2018,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",29.037,NA,35371.43,3.9547,63.83907793,103.46,471.0475809,20.199,21,67.0887,510.763,6.722298,109988,34.507,14.72991,43452,NA,35.71517,53.23571,28.57952,80.02067469,33.31797,36.78744,NA,NA,17.4689745,11.8196193,6.804,4.867,6.718,5.55798,321200,320000,32.45,119.92
Taizhou,Jiangsu,2018,Primary Industry,28.624,NA,35371.43,3.9547,63.83907793,103.46,471.0475809,20.199,21,67.0887,510.763,6.722298,109988,34.507,14.72991,43452,NA,35.71517,53.23571,28.57952,80.02067469,33.31797,36.78744,NA,NA,17.4689745,11.8196193,6.804,4.867,6.718,5.55798,321200,320000,32.45,119.92
Taizhou,Jiangsu,2018,Tertiary Industry,208.565,NA,35371.43,3.9547,63.83907793,103.46,471.0475809,20.199,21,67.0887,510.763,6.722298,109988,34.507,14.72991,43452,NA,35.71517,53.23571,28.57952,80.02067469,33.31797,36.78744,NA,NA,17.4689745,11.8196193,6.804,4.867,6.718,5.55798,321200,320000,32.45,119.92
Taizhou,Jiangsu,2018,SI - Construction,31.67,NA,35371.43,3.9547,63.83907793,103.46,471.0475809,20.199,21,67.0887,510.763,6.722298,109988,34.507,14.72991,43452,NA,35.71517,53.23571,28.57952,80.02067469,33.31797,36.78744,NA,NA,17.4689745,11.8196193,6.804,4.867,6.718,5.55798,321200,320000,32.45,119.92
Taizhou,Jiangsu,2018,Total,476.724,NA,35371.43,3.9547,63.83907793,103.46,471.0475809,20.199,21,67.0887,510.763,6.722298,109988,34.507,14.72991,43452,NA,35.71517,53.23571,28.57952,80.02067469,33.31797,36.78744,NA,NA,17.4689745,11.8196193,6.804,4.867,6.718,5.55798,321200,320000,32.45,119.92
Taizhou,Jiangsu,2018,SI - Industry,187.698,NA,35371.43,3.9547,63.83907793,103.46,471.0475809,20.199,21,67.0887,510.763,6.722298,109988,34.507,14.72991,43452,NA,35.71517,53.23571,28.57952,80.02067469,33.31797,36.78744,NA,NA,17.4689745,11.8196193,6.804,4.867,6.718,5.55798,321200,320000,32.45,119.92
Taizhou,Jiangsu,2019,Secondary Industry,249.998,NA,35257.72,4.2915,83.993067,27.2769,533.8575048,22.03,22.96,63.035,513.336,6.422951,110731,34.72352,14.46582,47216,NA,37.45813,59.42438,28.74835,76.74795832,36.29384,36.4843,NA,NA,27.4000561,21.3194473,3.72,3.18253,NA,NA,321200,320000,32.45,119.92
Taizhou,Jiangsu,2019,Total,510.736,NA,35257.72,4.2915,83.993067,27.2769,533.8575048,22.03,22.96,63.035,513.336,6.422951,110731,34.72352,14.46582,47216,NA,37.45813,59.42438,28.74835,76.74795832,36.29384,36.4843,NA,NA,27.4000561,21.3194473,3.72,3.18253,NA,NA,321200,320000,32.45,119.92
Taizhou,Jiangsu,2019,SI - Industry,197.211,NA,35257.72,4.2915,83.993067,27.2769,533.8575048,22.03,22.96,63.035,513.336,6.422951,110731,34.72352,14.46582,47216,NA,37.45813,59.42438,28.74835,76.74795832,36.29384,36.4843,NA,NA,27.4000561,21.3194473,3.72,3.18253,NA,NA,321200,320000,32.45,119.92
Taizhou,Jiangsu,2019,Primary Industry,29.25,NA,35257.72,4.2915,83.993067,27.2769,533.8575048,22.03,22.96,63.035,513.336,6.422951,110731,34.72352,14.46582,47216,NA,37.45813,59.42438,28.74835,76.74795832,36.29384,36.4843,NA,NA,27.4000561,21.3194473,3.72,3.18253,NA,NA,321200,320000,32.45,119.92
Taizhou,Jiangsu,2019,Tertiary Industry,231.488,NA,35257.72,4.2915,83.993067,27.2769,533.8575048,22.03,22.96,63.035,513.336,6.422951,110731,34.72352,14.46582,47216,NA,37.45813,59.42438,28.74835,76.74795832,36.29384,36.4843,NA,NA,27.4000561,21.3194473,3.72,3.18253,NA,NA,321200,320000,32.45,119.92
Taizhou,Jiangsu,2019,SI - Construction,NA,NA,35257.72,4.2915,83.993067,27.2769,533.8575048,22.03,22.96,63.035,513.336,6.422951,110731,34.72352,14.46582,47216,NA,37.45813,59.42438,28.74835,76.74795832,36.29384,36.4843,NA,NA,27.4000561,21.3194473,3.72,3.18253,NA,NA,321200,320000,32.45,119.92
Taizhou,Jiangsu,2019,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",NA,NA,35257.72,4.2915,83.993067,27.2769,533.8575048,22.03,22.96,63.035,513.336,6.422951,110731,34.72352,14.46582,47216,NA,37.45813,59.42438,28.74835,76.74795832,36.29384,36.4843,NA,NA,27.4000561,21.3194473,3.72,3.18253,NA,NA,321200,320000,32.45,119.92
