Region,Province,year,GDP: Industry,GDP,Debt Ratio(%),Wide Range Debt Ratio(%),Debt Asset Ratio(%),Wide Range Debt Asset Ratio(%),"Balance of Municipal Bonds(CNY,B)","Limitation of Municipal Bonds(CNY,B)",Fiscal Self-sufficiency(%),"GDP(CNY,B)",Growth Rate of GDP(%),Per capita GDP(CNY),"Fixed Asset Investment(CNY,B)","Total Value of Imports and Exports(CNY,B)",Per Capita Disposable Income(CNY),"Industrial Increase Volume(CNY,B)","Budget Revenue(CNY,B)","Budget Expenditure(CNY,B)","Tax Revenue(CNY,B)",Share of Tax Revenue(%),"Revenue of Government-Managed Funds(CNY,B)","Expenditure of Government-Managed Funds(CNY,B)","Issuance（LGFV Bond）(CNY,B)","Net Financing（LGFV Bond）(CNY,B)","Issuance（Non-Standard Financing）(CNY,B)","Net Financing（Non-Standard Financing）(CNY,B)","Issuance(General Bond)(CNY,B)","Net Financing(General Bond)(CNY,B)","Issuance（Special Bond）(CNY,B)","Net Financing（Special Bond）(CNY,B)",Statistical_Division_Code,Province.Code,Annual_Real_Estate_Investment,Annual_Avg_Property_Price,Longitude,Latitude,Post Code
Huaihua,Hunan,2020,Secondary Industry,47.798,38.4533,63.15601023,281.98,462.9456279,64.289,64.408,20.6697,167.187,3.9,36364.70038,26.50212,0.2091,30329.36947,NA,9.957,48.172,7.001,70.31234308,12.806,20.501,NA,NA,0.09444,-0.71256,NA,NA,NA,NA,431200,430000,4575.95,26502.12,110,27.57,418000
Huaihua,Hunan,2019,SI - Construction,8.372,34.1022,56.1570652,234.23,385.7317916,55.131,55.24,19.3501,161.6641364,8,32452.90302,23.84057,0.14973,29107,NA,9.528,49.24,6.727,70.60243493,13.847,17.015,NA,NA,0.19,-0.5465086,NA,NA,NA,NA,431200,430000,4428.63,23840.57,110,27.57,418000
Huaihua,Hunan,2017,Secondary Industry,45.856,27.93,51.78145697,315.08,584.2300454,39.133,42.248,19.7813,140.128,7.6,28366,13.99193,0.0924046,24497.99826,NA,8.11112,41.00397,5.19244,64.01631341,4.28,4.454,NA,NA,1.12223,-0.20122,6.867,2.523,1.378,0.001,431200,430000,3643.57,13991.93,110,27.57,418000
Huaihua,Hunan,2016,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",20.106,14.33,31.78950089,133.08,295.191564,19.896,NA,21.064,138.823,8.1,28269,12.63441,0.0638087,22553.55806,NA,7.891,37.462,4.573,57.95209733,6.987,6.288,NA,NA,0.9576386,0.4596386,9.142,1.562,10.253,0.048,431200,430000,3180.17,12634.41,110,27.57,418000
Huaihua,Hunan,2018,Tertiary Industry,86.318,30.4387,51.78962891,276.3,470.1079224,46.062,46.147,19.4098,151.327,8.1,30449,20.05025,0.08165366,26703,NA,8.972,46.224,6.299,70.20731164,7.621,7.468,NA,NA,1.3756142,0.6589475,6.28,2.618,NA,NA,431200,430000,3930.65,20050.25,110,27.57,418000
Huaihua,Hunan,2020,SI - Industry,38.824,38.4533,63.15601023,281.98,462.9456279,64.289,64.408,20.6697,167.187,3.9,36364.70038,26.50212,0.2091,30329.36947,NA,9.957,48.172,7.001,70.31234308,12.806,20.501,NA,NA,0.09444,-0.71256,NA,NA,NA,NA,431200,430000,4575.95,26502.12,110,27.57,418000
Huaihua,Hunan,2020,NA,167.187,38.4533,63.15601023,281.98,462.9456279,64.289,64.408,20.6697,167.187,3.9,36364.70038,26.50212,0.2091,30329.36947,NA,9.957,48.172,7.001,70.31234308,12.806,20.501,NA,NA,0.09444,-0.71256,NA,NA,NA,NA,431200,430000,4575.95,26502.12,110,27.57,418000
Huaihua,Hunan,2020,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",26.604,38.4533,63.15601023,281.98,462.9456279,64.289,64.408,20.6697,167.187,3.9,36364.70038,26.50212,0.2091,30329.36947,NA,9.957,48.172,7.001,70.31234308,12.806,20.501,NA,NA,0.09444,-0.71256,NA,NA,NA,NA,431200,430000,4575.95,26502.12,110,27.57,418000
Huaihua,Hunan,2016,Tertiary Industry,66.051,14.33,31.78950089,133.08,295.191564,19.896,NA,21.064,138.823,8.1,28269,12.63441,0.0638087,22553.55806,NA,7.891,37.462,4.573,57.95209733,6.987,6.288,NA,NA,0.9576386,0.4596386,9.142,1.562,10.253,0.048,431200,430000,3180.17,12634.41,110,27.57,418000
Huaihua,Hunan,2020,SI - Construction,9.015,38.4533,63.15601023,281.98,462.9456279,64.289,64.408,20.6697,167.187,3.9,36364.70038,26.50212,0.2091,30329.36947,NA,9.957,48.172,7.001,70.31234308,12.806,20.501,NA,NA,0.09444,-0.71256,NA,NA,NA,NA,431200,430000,4575.95,26502.12,110,27.57,418000
Huaihua,Hunan,2020,Primary Industry,26.037,38.4533,63.15601023,281.98,462.9456279,64.289,64.408,20.6697,167.187,3.9,36364.70038,26.50212,0.2091,30329.36947,NA,9.957,48.172,7.001,70.31234308,12.806,20.501,NA,NA,0.09444,-0.71256,NA,NA,NA,NA,431200,430000,4575.95,26502.12,110,27.57,418000
Huaihua,Hunan,2017,SI - Construction,7.246,27.93,51.78145697,315.08,584.2300454,39.133,42.248,19.7813,140.128,7.6,28366,13.99193,0.0924046,24497.99826,NA,8.11112,41.00397,5.19244,64.01631341,4.28,4.454,NA,NA,1.12223,-0.20122,6.867,2.523,1.378,0.001,431200,430000,3643.57,13991.93,110,27.57,418000
Huaihua,Hunan,2019,Secondary Industry,44.826,34.1022,56.1570652,234.23,385.7317916,55.131,55.24,19.3501,161.6641364,8,32452.90302,23.84057,0.14973,29107,NA,9.528,49.24,6.727,70.60243493,13.847,17.015,NA,NA,0.19,-0.5465086,NA,NA,NA,NA,431200,430000,4428.63,23840.57,110,27.57,418000
Huaihua,Hunan,2018,Secondary Industry,46.11,30.4387,51.78962891,276.3,470.1079224,46.062,46.147,19.4098,151.327,8.1,30449,20.05025,0.08165366,26703,NA,8.972,46.224,6.299,70.20731164,7.621,7.468,NA,NA,1.3756142,0.6589475,6.28,2.618,NA,NA,431200,430000,3930.65,20050.25,110,27.57,418000
Huaihua,Hunan,2018,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",19.367,30.4387,51.78962891,276.3,470.1079224,46.062,46.147,19.4098,151.327,8.1,30449,20.05025,0.08165366,26703,NA,8.972,46.224,6.299,70.20731164,7.621,7.468,NA,NA,1.3756142,0.6589475,6.28,2.618,NA,NA,431200,430000,3930.65,20050.25,110,27.57,418000
Huaihua,Hunan,2016,Primary Industry,20.049,14.33,31.78950089,133.08,295.191564,19.896,NA,21.064,138.823,8.1,28269,12.63441,0.0638087,22553.55806,NA,7.891,37.462,4.573,57.95209733,6.987,6.288,NA,NA,0.9576386,0.4596386,9.142,1.562,10.253,0.048,431200,430000,3180.17,12634.41,110,27.57,418000
Huaihua,Hunan,2016,SI - Industry,46.188,14.33,31.78950089,133.08,295.191564,19.896,NA,21.064,138.823,8.1,28269,12.63441,0.0638087,22553.55806,NA,7.891,37.462,4.573,57.95209733,6.987,6.288,NA,NA,0.9576386,0.4596386,9.142,1.562,10.253,0.048,431200,430000,3180.17,12634.41,110,27.57,418000
Huaihua,Hunan,2016,Secondary Industry,52.724,14.33,31.78950089,133.08,295.191564,19.896,NA,21.064,138.823,8.1,28269,12.63441,0.0638087,22553.55806,NA,7.891,37.462,4.573,57.95209733,6.987,6.288,NA,NA,0.9576386,0.4596386,9.142,1.562,10.253,0.048,431200,430000,3180.17,12634.41,110,27.57,418000
Huaihua,Hunan,2018,Primary Industry,18.899,30.4387,51.78962891,276.3,470.1079224,46.062,46.147,19.4098,151.327,8.1,30449,20.05025,0.08165366,26703,NA,8.972,46.224,6.299,70.20731164,7.621,7.468,NA,NA,1.3756142,0.6589475,6.28,2.618,NA,NA,431200,430000,3930.65,20050.25,110,27.57,418000
Huaihua,Hunan,2016,SI - Construction,6.569,14.33,31.78950089,133.08,295.191564,19.896,NA,21.064,138.823,8.1,28269,12.63441,0.0638087,22553.55806,NA,7.891,37.462,4.573,57.95209733,6.987,6.288,NA,NA,0.9576386,0.4596386,9.142,1.562,10.253,0.048,431200,430000,3180.17,12634.41,110,27.57,418000
Huainan,Anhui,2018,NA,113.331,21.4221,49.59245891,134.84,312.1516893,24.27788,30.04561,42.982,113.331,4.3,32487,22.22377,0.48303,32852,NA,10.53791,24.51702,7.34529,69.7034801,7.43889,8.06208,NA,NA,NA,NA,4.42033,NA,2.25689,0.98359,340400,340000,6538.294,22223.77,117,32.63,232000
Huainan,Anhui,2016,SI - Industry,38.347,23.0723,37.7145714,157.19,256.9441401,22.238,25.745,44.6995,96.384,6.6,27990,12.1881,0.27537,28098,34.78,9.74457,21.80016,6.34844,65.14848782,4.16251,4.89172,NA,NA,3.6,NA,2.60866,NA,3.9257,0.56672,340400,340000,4107.028,12188.1,117,32.63,232000
Huainan,Anhui,2016,SI - Construction,7.318,23.0723,37.7145714,157.19,256.9441401,22.238,25.745,44.6995,96.384,6.6,27990,12.1881,0.27537,28098,34.78,9.74457,21.80016,6.34844,65.14848782,4.16251,4.89172,NA,NA,3.6,NA,2.60866,NA,3.9257,0.56672,340400,340000,4107.028,12188.1,117,32.63,232000
Huainan,Anhui,2016,Primary Industry,11.841,23.0723,37.7145714,157.19,256.9441401,22.238,25.745,44.6995,96.384,6.6,27990,12.1881,0.27537,28098,34.78,9.74457,21.80016,6.34844,65.14848782,4.16251,4.89172,NA,NA,3.6,NA,2.60866,NA,3.9257,0.56672,340400,340000,4107.028,12188.1,117,32.63,232000
Huainan,Anhui,2020,SI - Construction,7.015,23.9649,61.06816734,175.67,448.2583999,32.04592,37.74232,36.1033,133.72,3.3,43557,28.84576,0.761935,37699.3,NA,10.40162,28.81068,6.3647,61.18950702,7.7177,13.33155,NA,NA,4.467,4.266,NA,NA,NA,NA,340400,340000,6329.671,28845.76,117,32.63,232000
Huainan,Anhui,2020,Tertiary Industry,66.868,23.9649,61.06816734,175.67,448.2583999,32.04592,37.74232,36.1033,133.72,3.3,43557,28.84576,0.761935,37699.3,NA,10.40162,28.81068,6.3647,61.18950702,7.7177,13.33155,NA,NA,4.467,4.266,NA,NA,NA,NA,340400,340000,6329.671,28845.76,117,32.63,232000
Huainan,Anhui,2018,SI - Construction,8.495,21.4221,49.59245891,134.84,312.1516893,24.27788,30.04561,42.982,113.331,4.3,32487,22.22377,0.48303,32852,NA,10.53791,24.51702,7.34529,69.7034801,7.43889,8.06208,NA,NA,NA,NA,4.42033,NA,2.25689,0.98359,340400,340000,6538.294,22223.77,117,32.63,232000
Huainan,Anhui,2020,NA,133.72,23.9649,61.06816734,175.67,448.2583999,32.04592,37.74232,36.1033,133.72,3.3,43557,28.84576,0.761935,37699.3,NA,10.40162,28.81068,6.3647,61.18950702,7.7177,13.33155,NA,NA,4.467,4.266,NA,NA,NA,NA,340400,340000,6329.671,28845.76,117,32.63,232000
Huainan,Anhui,2019,NA,129.62,20.772,48.45242233,145.03,338.2870035,26.92406,33.15131,41.746,129.617,5.2,37140,30.38424,0.598444,35825.6,NA,10.94096,26.20841,7.07033,64.62257425,7.47431,9.22474,NA,NA,1.0801256,NA,1.39,NA,2.37876,NA,340400,340000,5997.711,30384.24,117,32.63,232000
Huainan,Anhui,2018,Primary Industry,12.241,21.4221,49.59245891,134.84,312.1516893,24.27788,30.04561,42.982,113.331,4.3,32487,22.22377,0.48303,32852,NA,10.53791,24.51702,7.34529,69.7034801,7.43889,8.06208,NA,NA,NA,NA,4.42033,NA,2.25689,0.98359,340400,340000,6538.294,22223.77,117,32.63,232000
Huainan,Anhui,2016,Secondary Industry,45.463,23.0723,37.7145714,157.19,256.9441401,22.238,25.745,44.6995,96.384,6.6,27990,12.1881,0.27537,28098,34.78,9.74457,21.80016,6.34844,65.14848782,4.16251,4.89172,NA,NA,3.6,NA,2.60866,NA,3.9257,0.56672,340400,340000,4107.028,12188.1,117,32.63,232000
Huainan,Anhui,2018,Secondary Industry,52.781,21.4221,49.59245891,134.84,312.1516893,24.27788,30.04561,42.982,113.331,4.3,32487,22.22377,0.48303,32852,NA,10.53791,24.51702,7.34529,69.7034801,7.43889,8.06208,NA,NA,NA,NA,4.42033,NA,2.25689,0.98359,340400,340000,6538.294,22223.77,117,32.63,232000
Huainan,Anhui,2019,Primary Industry,13.01,20.772,48.45242233,145.03,338.2870035,26.92406,33.15131,41.746,129.617,5.2,37140,30.38424,0.598444,35825.6,NA,10.94096,26.20841,7.07033,64.62257425,7.47431,9.22474,NA,NA,1.0801256,NA,1.39,NA,2.37876,NA,340400,340000,5997.711,30384.24,117,32.63,232000
Huainan,Anhui,2019,SI - Industry,NA,20.772,48.45242233,145.03,338.2870035,26.92406,33.15131,41.746,129.617,5.2,37140,30.38424,0.598444,35825.6,NA,10.94096,26.20841,7.07033,64.62257425,7.47431,9.22474,NA,NA,1.0801256,NA,1.39,NA,2.37876,NA,340400,340000,5997.711,30384.24,117,32.63,232000
Huainan,Anhui,2018,SI - Industry,44.523,21.4221,49.59245891,134.84,312.1516893,24.27788,30.04561,42.982,113.331,4.3,32487,22.22377,0.48303,32852,NA,10.53791,24.51702,7.34529,69.7034801,7.43889,8.06208,NA,NA,NA,NA,4.42033,NA,2.25689,0.98359,340400,340000,6538.294,22223.77,117,32.63,232000
Huainan,Anhui,2017,Tertiary Industry,43.733,22.5292,49.83301049,151.05,334.1234096,23.885,28.631,43.4309,106.018,6.9,30540,19.34684,0.29925,30405,36.46,10.13169,23.32828,7.03884,69.47350343,5.66912,7.71298,NA,NA,3.2,NA,2.26526,NA,4.09837,2.15558,340400,340000,5015.146,19346.84,117,32.63,232000
Huainan,Anhui,2019,SI - Construction,NA,20.772,48.45242233,145.03,338.2870035,26.92406,33.15131,41.746,129.617,5.2,37140,30.38424,0.598444,35825.6,NA,10.94096,26.20841,7.07033,64.62257425,7.47431,9.22474,NA,NA,1.0801256,NA,1.39,NA,2.37876,NA,340400,340000,5997.711,30384.24,117,32.63,232000
Huainan,Anhui,2016,NA,96.384,23.0723,37.7145714,157.19,256.9441401,22.238,25.745,44.6995,96.384,6.6,27990,12.1881,0.27537,28098,34.78,9.74457,21.80016,6.34844,65.14848782,4.16251,4.89172,NA,NA,3.6,NA,2.60866,NA,3.9257,0.56672,340400,340000,4107.028,12188.1,117,32.63,232000
Huainan,Anhui,2018,Tertiary Industry,48.309,21.4221,49.59245891,134.84,312.1516893,24.27788,30.04561,42.982,113.331,4.3,32487,22.22377,0.48303,32852,NA,10.53791,24.51702,7.34529,69.7034801,7.43889,8.06208,NA,NA,NA,NA,4.42033,NA,2.25689,0.98359,340400,340000,6538.294,22223.77,117,32.63,232000
Huainan,Anhui,2020,SI - Industry,45.738,23.9649,61.06816734,175.67,448.2583999,32.04592,37.74232,36.1033,133.72,3.3,43557,28.84576,0.761935,37699.3,NA,10.40162,28.81068,6.3647,61.18950702,7.7177,13.33155,NA,NA,4.467,4.266,NA,NA,NA,NA,340400,340000,6329.671,28845.76,117,32.63,232000
Huainan,Anhui,2017,SI - Construction,7.545,22.5292,49.83301049,151.05,334.1234096,23.885,28.631,43.4309,106.018,6.9,30540,19.34684,0.29925,30405,36.46,10.13169,23.32828,7.03884,69.47350343,5.66912,7.71298,NA,NA,3.2,NA,2.26526,NA,4.09837,2.15558,340400,340000,5015.146,19346.84,117,32.63,232000
Huainan,Anhui,2019,Secondary Industry,52.76,20.772,48.45242233,145.03,338.2870035,26.92406,33.15131,41.746,129.617,5.2,37140,30.38424,0.598444,35825.6,NA,10.94096,26.20841,7.07033,64.62257425,7.47431,9.22474,NA,NA,1.0801256,NA,1.39,NA,2.37876,NA,340400,340000,5997.711,30384.24,117,32.63,232000
Huainan,Anhui,2020,Secondary Industry,52.617,23.9649,61.06816734,175.67,448.2583999,32.04592,37.74232,36.1033,133.72,3.3,43557,28.84576,0.761935,37699.3,NA,10.40162,28.81068,6.3647,61.18950702,7.7177,13.33155,NA,NA,4.467,4.266,NA,NA,NA,NA,340400,340000,6329.671,28845.76,117,32.63,232000
Huainan,Anhui,2016,Tertiary Industry,39.08,23.0723,37.7145714,157.19,256.9441401,22.238,25.745,44.6995,96.384,6.6,27990,12.1881,0.27537,28098,34.78,9.74457,21.80016,6.34844,65.14848782,4.16251,4.89172,NA,NA,3.6,NA,2.60866,NA,3.9257,0.56672,340400,340000,4107.028,12188.1,117,32.63,232000
Huainan,Anhui,2017,Primary Industry,12.12,22.5292,49.83301049,151.05,334.1234096,23.885,28.631,43.4309,106.018,6.9,30540,19.34684,0.29925,30405,36.46,10.13169,23.32828,7.03884,69.47350343,5.66912,7.71298,NA,NA,3.2,NA,2.26526,NA,4.09837,2.15558,340400,340000,5015.146,19346.84,117,32.63,232000
Huainan,Anhui,2019,Tertiary Industry,63.85,20.772,48.45242233,145.03,338.2870035,26.92406,33.15131,41.746,129.617,5.2,37140,30.38424,0.598444,35825.6,NA,10.94096,26.20841,7.07033,64.62257425,7.47431,9.22474,NA,NA,1.0801256,NA,1.39,NA,2.37876,NA,340400,340000,5997.711,30384.24,117,32.63,232000
Huainan,Anhui,2017,Secondary Industry,50.164,22.5292,49.83301049,151.05,334.1234096,23.885,28.631,43.4309,106.018,6.9,30540,19.34684,0.29925,30405,36.46,10.13169,23.32828,7.03884,69.47350343,5.66912,7.71298,NA,NA,3.2,NA,2.26526,NA,4.09837,2.15558,340400,340000,5015.146,19346.84,117,32.63,232000
Huainan,Anhui,2017,SI - Industry,42.848,22.5292,49.83301049,151.05,334.1234096,23.885,28.631,43.4309,106.018,6.9,30540,19.34684,0.29925,30405,36.46,10.13169,23.32828,7.03884,69.47350343,5.66912,7.71298,NA,NA,3.2,NA,2.26526,NA,4.09837,2.15558,340400,340000,5015.146,19346.84,117,32.63,232000
Huainan,Anhui,2020,Primary Industry,14.235,23.9649,61.06816734,175.67,448.2583999,32.04592,37.74232,36.1033,133.72,3.3,43557,28.84576,0.761935,37699.3,NA,10.40162,28.81068,6.3647,61.18950702,7.7177,13.33155,NA,NA,4.467,4.266,NA,NA,NA,NA,340400,340000,6329.671,28845.76,117,32.63,232000
Huainan,Anhui,2017,NA,106.018,22.5292,49.83301049,151.05,334.1234096,23.885,28.631,43.4309,106.018,6.9,30540,19.34684,0.29925,30405,36.46,10.13169,23.32828,7.03884,69.47350343,5.66912,7.71298,NA,NA,3.2,NA,2.26526,NA,4.09837,2.15558,340400,340000,5015.146,19346.84,117,32.63,232000
Huanggang,Hubei,2016,Secondary Industry,65.405,3.74,12.06539802,28.02,86.26190668,6.45,NA,27.173,172.617,7.6,27373,26.573,0.70634,24796,NA,11.95244,43.9865,7.45909,62.40642078,12.19139,7.43879,NA,NA,0.4939984,NA,NA,NA,NA,NA,421100,420000,NA,26573,114.87,30.45,438000
Huanggang,Hubei,2019,Secondary Industry,87.656,17.29,28.25718698,284.07,170.0801476,40.168,44.821,26.4132,232.2734,6.7998,36685,26.81588,1.029078,31812,NA,14.14,53.53374,10.002,70.73550212,24.45,NA,NA,NA,0.30105,-0.09925,NA,NA,NA,NA,421100,420000,NA,26815.88,114.87,30.45,438000
Huanggang,Hubei,2016,Primary Industry,39.53,3.74,12.06539802,28.02,86.26190668,6.45,NA,27.173,172.617,7.6,27373,26.573,0.70634,24796,NA,11.95244,43.9865,7.45909,62.40642078,12.19139,7.43879,NA,NA,0.4939984,NA,NA,NA,NA,NA,421100,420000,NA,26573,114.87,30.45,438000
Huanggang,Hubei,2016,Tertiary Industry,67.682,3.74,12.06539802,28.02,86.26190668,6.45,NA,27.173,172.617,7.6,27373,26.573,0.70634,24796,NA,11.95244,43.9865,7.45909,62.40642078,12.19139,7.43879,NA,NA,0.4939984,NA,NA,NA,NA,NA,421100,420000,NA,26573,114.87,30.45,438000
Huanggang,Hubei,2020,NA,216.955,21.6244,37.71591328,181.22,316.0697077,46.91531,50.47821,17.4725,216.955,-6.631306,35784,24.297,0.94667,30825.828,NA,10.39998,59.52192,7.64675,73.5265837,15.05372,19.66802,NA,NA,1.0063117,0.906772,NA,NA,NA,NA,421100,420000,NA,24297,114.87,30.45,438000
Huanggang,Hubei,2018,Secondary Industry,83.204,16.42,28.35789631,255.9,414.493505,35.621,38.56723,28.8524,203.5203,7.2,32124,23.866,0.94171,28978,NA,13.924,48.2595,9.258,66.48951451,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,421100,420000,NA,23866.14,114.87,30.45,438000
Huanggang,Hubei,2018,NA,203.52,16.42,28.35789631,255.9,414.493505,35.621,38.56723,28.8524,203.5203,7.2,32124,23.866,0.94171,28978,NA,13.924,48.2595,9.258,66.48951451,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,421100,420000,NA,23866.14,114.87,30.45,438000
Huanggang,Hubei,2019,NA,232.273,17.29,28.25718698,284.07,170.0801476,40.168,44.821,26.4132,232.2734,6.7998,36685,26.81588,1.029078,31812,NA,14.14,53.53374,10.002,70.73550212,24.45,NA,NA,NA,0.30105,-0.09925,NA,NA,NA,NA,421100,420000,NA,26815.88,114.87,30.45,438000
Huanggang,Hubei,2017,NA,192.183,3.51,13.84081615,24.24,120.5145564,6.739,NA,29.4214,192.183,7.6,30356,28.433,0.80607,26884,NA,13.3332,45.31799,8.43728,63.2802328,8.73857,11.29846,NA,NA,1.1013,NA,NA,NA,NA,NA,421100,420000,NA,28432.76,114.87,30.45,438000
Huanggang,Hubei,2016,NA,172.617,3.74,12.06539802,28.02,86.26190668,6.45,NA,27.173,172.617,7.6,27373,26.573,0.70634,24796,NA,11.95244,43.9865,7.45909,62.40642078,12.19139,7.43879,NA,NA,0.4939984,NA,NA,NA,NA,NA,421100,420000,NA,26573,114.87,30.45,438000
Huanggang,Hubei,2020,Primary Industry,43.828,21.6244,37.71591328,181.22,316.0697077,46.91531,50.47821,17.4725,216.955,-6.631306,35784,24.297,0.94667,30825.828,NA,10.39998,59.52192,7.64675,73.5265837,15.05372,19.66802,NA,NA,1.0063117,0.906772,NA,NA,NA,NA,421100,420000,NA,24297,114.87,30.45,438000
Huanggang,Hubei,2017,Tertiary Industry,75.62,3.51,13.84081615,24.24,120.5145564,6.739,NA,29.4214,192.183,7.6,30356,28.433,0.80607,26884,NA,13.3332,45.31799,8.43728,63.2802328,8.73857,11.29846,NA,NA,1.1013,NA,NA,NA,NA,NA,421100,420000,NA,28432.76,114.87,30.45,438000
Huanggang,Hubei,2020,Tertiary Industry,98.143,21.6244,37.71591328,181.22,316.0697077,46.91531,50.47821,17.4725,216.955,-6.631306,35784,24.297,0.94667,30825.828,NA,10.39998,59.52192,7.64675,73.5265837,15.05372,19.66802,NA,NA,1.0063117,0.906772,NA,NA,NA,NA,421100,420000,NA,24297,114.87,30.45,438000
Huanggang,Hubei,2017,Secondary Industry,74.833,3.51,13.84081615,24.24,120.5145564,6.739,NA,29.4214,192.183,7.6,30356,28.433,0.80607,26884,NA,13.3332,45.31799,8.43728,63.2802328,8.73857,11.29846,NA,NA,1.1013,NA,NA,NA,NA,NA,421100,420000,NA,28432.76,114.87,30.45,438000
Huanggang,Hubei,2019,Primary Industry,40.301,17.29,28.25718698,284.07,170.0801476,40.168,44.821,26.4132,232.2734,6.7998,36685,26.81588,1.029078,31812,NA,14.14,53.53374,10.002,70.73550212,24.45,NA,NA,NA,0.30105,-0.09925,NA,NA,NA,NA,421100,420000,NA,26815.88,114.87,30.45,438000
Huanggang,Hubei,2019,Tertiary Industry,104.316,17.29,28.25718698,284.07,170.0801476,40.168,44.821,26.4132,232.2734,6.7998,36685,26.81588,1.029078,31812,NA,14.14,53.53374,10.002,70.73550212,24.45,NA,NA,NA,0.30105,-0.09925,NA,NA,NA,NA,421100,420000,NA,26815.88,114.87,30.45,438000
Huanggang,Hubei,2018,Primary Industry,37.61,16.42,28.35789631,255.9,414.493505,35.621,38.56723,28.8524,203.5203,7.2,32124,23.866,0.94171,28978,NA,13.924,48.2595,9.258,66.48951451,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,421100,420000,NA,23866.14,114.87,30.45,438000
Huanggang,Hubei,2020,Secondary Industry,74.983,21.6244,37.71591328,181.22,316.0697077,46.91531,50.47821,17.4725,216.955,-6.631306,35784,24.297,0.94667,30825.828,NA,10.39998,59.52192,7.64675,73.5265837,15.05372,19.66802,NA,NA,1.0063117,0.906772,NA,NA,NA,NA,421100,420000,NA,24297,114.87,30.45,438000
Huanggang,Hubei,2017,Primary Industry,41.73,3.51,13.84081615,24.24,120.5145564,6.739,NA,29.4214,192.183,7.6,30356,28.433,0.80607,26884,NA,13.3332,45.31799,8.43728,63.2802328,8.73857,11.29846,NA,NA,1.1013,NA,NA,NA,NA,NA,421100,420000,NA,28432.76,114.87,30.45,438000
Huanggang,Hubei,2018,Tertiary Industry,82.706,16.42,28.35789631,255.9,414.493505,35.621,38.56723,28.8524,203.5203,7.2,32124,23.866,0.94171,28978,NA,13.924,48.2595,9.258,66.48951451,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,421100,420000,NA,23866.14,114.87,30.45,438000
Huangshan,Anhui,2017,Tertiary Industry,33.219,28.0246,46.40030106,152.57,252.615234,17.132,17.802,40.4827,61.132,7.8,44251,12.35467,0.73740000000000006,30821,NA,7.51871,18.57265,3.71221,49.37296425,3.71,6.7,NA,NA,0.0097449,NA,2.11548,0.47386,NA,NA,341000,340000,5589.539,12354.67,118.13,30.3,245700
Huangshan,Anhui,2017,Tertiary Industry,33.219,28.0246,46.40030106,152.57,252.615234,17.132,17.802,40.4827,61.132,7.8,44251,12.35467,0.73740000000000006,30821,NA,7.51871,18.57265,3.71221,49.37296425,3.71,6.7,NA,NA,0.0097449,NA,2.11548,0.47386,NA,NA,341000,340000,5589.539,12354.67,118.33,29.72,245000
Huangshan,Anhui,2017,SI - Construction,4.589,28.0246,46.40030106,152.57,252.615234,17.132,17.802,40.4827,61.132,7.8,44251,12.35467,0.73740000000000006,30821,NA,7.51871,18.57265,3.71221,49.37296425,3.71,6.7,NA,NA,0.0097449,NA,2.11548,0.47386,NA,NA,341000,340000,5589.539,12354.67,118.13,30.3,245700
Huangshan,Anhui,2017,SI - Construction,4.589,28.0246,46.40030106,152.57,252.615234,17.132,17.802,40.4827,61.132,7.8,44251,12.35467,0.73740000000000006,30821,NA,7.51871,18.57265,3.71221,49.37296425,3.71,6.7,NA,NA,0.0097449,NA,2.11548,0.47386,NA,NA,341000,340000,5589.539,12354.67,118.33,29.72,245000
Huangshan,Anhui,2017,NA,61.132,28.0246,46.40030106,152.57,252.615234,17.132,17.802,40.4827,61.132,7.8,44251,12.35467,0.73740000000000006,30821,NA,7.51871,18.57265,3.71221,49.37296425,3.71,6.7,NA,NA,0.0097449,NA,2.11548,0.47386,NA,NA,341000,340000,5589.539,12354.67,118.13,30.3,245700
Huangshan,Anhui,2017,NA,61.132,28.0246,46.40030106,152.57,252.615234,17.132,17.802,40.4827,61.132,7.8,44251,12.35467,0.73740000000000006,30821,NA,7.51871,18.57265,3.71221,49.37296425,3.71,6.7,NA,NA,0.0097449,NA,2.11548,0.47386,NA,NA,341000,340000,5589.539,12354.67,118.33,29.72,245000
Huangshan,Anhui,2018,Secondary Industry,23.66,27.6231,46.29728789,150.5,252.2438809,18.726,19.601,41.815,67.791,7.7,48579,15.11625,0.951,33551,NA,7.76148,18.56147,4.07741,52.53392394,4.681,6.052,NA,NA,NA,NA,3.47549,0.24018,NA,NA,341000,340000,6183.537,15116.25,118.13,30.3,245700
Huangshan,Anhui,2018,Secondary Industry,23.66,27.6231,46.29728789,150.5,252.2438809,18.726,19.601,41.815,67.791,7.7,48579,15.11625,0.951,33551,NA,7.76148,18.56147,4.07741,52.53392394,4.681,6.052,NA,NA,NA,NA,3.47549,0.24018,NA,NA,341000,340000,6183.537,15116.25,118.33,29.72,245000
