Carbon Emissions,Statistical_Division_Code,Province.Code,Region,year,Province.x,Debt Ratio(%),Wide Range Debt Ratio(%),Debt Asset Ratio(%),Wide Range Debt Asset Ratio(%),"Balance of Municipal Bonds(CNY,B)","Limitation of Municipal Bonds(CNY,B)",Fiscal Self-sufficiency(%),"GDP(CNY,B)",Growth Rate of GDP(%),Per capita GDP(CNY),"Fixed Asset Investment(CNY,B)","Total Value of Imports and Exports(CNY,B)",Per Capita Disposable Income(CNY),"Industrial Increase Volume(CNY,B)","Budget Revenue(CNY,B)","Budget Expenditure(CNY,B)","Tax Revenue(CNY,B)",Share of Tax Revenue(%),"Revenue of Government-Managed Funds(CNY,B)","Expenditure of Government-Managed Funds(CNY,B)","Issuance（LGFV Bond）(CNY,B)","Net Financing（LGFV Bond）(CNY,B)","Issuance（Non-Standard Financing）(CNY,B)","Net Financing（Non-Standard Financing）(CNY,B)","Issuance(General Bond)(CNY,B)","Net Financing(General Bond)(CNY,B)","Issuance (Special Bond)(CNY,B)","Net Financing (Special Bond)(CNY,B)",Annual_Real_Estate_Investment,Annual_Avg_Property_Price,Province.y,Longitude,Latitude,Post Code
130.0524194,330200,330000,Ningbo,2018,Zhejiang,16.8192,77.73364981,63.23,294.127315,180.72998,203.7,86.6576,1074.54632,7,132603,158.74687,130.10408,60134,495.37,137.96649,159.20874,117.86626,85.43107823,99.92404,97.39022,NA,NA,11.2650593,6.3475363,25.91595,0.5608,16.548,7.8,16201.226,158515.36,Zhejiang,121.55,29.88,315000
127.631334,330200,330000,Ningbo,2019,Zhejiang,16.0324,76.89174314,45.6136,218.764042,192.14991,215.835,83.0656,1198.51,6.8,143157,170.35861,133.07639,64886,399.15,146.85072,176.78895,121.7579,82.9127021,195.15739,171.3618,NA,NA,17.6119836,13.1546645,8.1087,0.76,14.45298,11,15956.107,170358.61,Zhejiang,121.55,29.88,315000
44.89866373,330300,330000,Wenzhou,2016,Zhejiang,NA,NA,NA,NA,NA,NA,65.9729,510.156,8.4,55779,90.201,18.082,47785,114.98,43.98744,66.675,37.13776,84.42810039,47.337,48.481,NA,NA,4.4373454,1.6484354,13.459,4.87,22.19,2.4,14149.228,90201,Zhejiang,120.7,28,325000
57.30141153,330300,330000,Wenzhou,2017,Zhejiang,16.5997,51.82004744,50.8071,158.6063906,89.831,90.668,61.1009,541.159,8.4,58854,102.42,19.585,51866,108.71,46.53504,76.161,39.11527,84.05552031,74.037,94.42,NA,NA,4.88535,-0.95515,7.08,3.4,17.14,9.92,13983.973,102416.15,Zhejiang,120.7,28,325000
47.66475556,330300,330000,Wenzhou,2018,Zhejiang,9.911,47.81232932,31.435,151.6473549,59.527238,111.067,58.8921,600.616,7.8,65055,117.657,22.852,56097,99.62,51.47998,87.414,43.81436,85.10951247,81.288,90.786,NA,NA,4.192209922,3.867209922,NA,NA,20.36943,11.68,14393.854,117657,Zhejiang,120.7,28,325000
31.30158412,330300,330000,Wenzhou,2019,Zhejiang,10.3865,51.7333256,23.548,117.2883507,68.6143701,128.819,53.4047,660.611,8.2,71225,119.985,27.574,60957,110.93,57.89706,108.412,47.4595,81.97221068,160.816,141.987,NA,NA,5.68446,2.14746,NA,NA,NA,NA,15775.857,119985.3,Zhejiang,120.7,28,325000
43.14690208,330400,330000,Jiaxing,2016,Zhejiang,2.24,52.46273854,8.06,182.9193439,8.896,89.91,115.2727,386.211,7,83968,47.84,31.348,48926,172.709,39.21624,34.0204,35.22084,89.81187386,30.65379,29.43549,NA,NA,1.968383,1.132383,19.25562,0.83,28.57945,0,7811.514,47840,Zhejiang,120.75,30.75,314000
46.52234274,330400,330000,Jiaxing,2017,Zhejiang,18.5307,66.97142499,57.5529,208.0010308,81.174,81.878,89.7097,438.052,7.8,94510,72.38,36.458,53057,210.179,44.37941,49.47,41.19667,92.82834089,69.376,68.96,NA,NA,1.6225477,0.4715944,2.1239,0.43051,3.98295,1.48,11182.605,72380.5,Zhejiang,120.75,30.75,314000
51.28570779,330400,330000,Jiaxing,2018,Zhejiang,18.3642,83.30390862,53.3155,241.8504672,89.47,90.935,88.0591,487.198,7.6,103858,95.247,42.772,57437,238.718,51.85536,58.887,47.34463,91.30132353,83.581,84.781,NA,NA,2.0748983,-0.8976034,6.0111,1.96148,5.9202,2.0905,13281.837,95247,Zhejiang,120.75,30.75,314000
53.09229263,330400,330000,Jiaxing,2019,Zhejiang,18.3829,95.22526052,55.3954,286.9537182,98.722,98.8,73.7648,537.032,7,112751,97.97,41.09495,61940,257.603,56.56945,76.689,50.96037,90.08461281,74.765,69.013,NA,NA,9.3999687,6.4670427,8.45,5.62065,10.12,3.63169,13967.717,97970.34,Zhejiang,120.75,30.75,314000
22.52553234,330500,330000,Huzhou,2016,Zhejiang,11.2202,122.0855453,83.27,345.2036657,25.63115,29.58,73.1694,228.437,7.5,77110,27.422,10.223,45794,82.829,21.11792,28.86169,18.26455,86.48839469,13.2693,12.32554,NA,NA,22.3331581,20.9881581,8.45,NA,NA,NA,6779.951,27422,Zhejiang,120.08,30.9,313000
26.35118018,330500,330000,Huzhou,2017,Zhejiang,10.2765,170.3111741,76.58,484.1095894,25.44597,25.6316,73.0516,247.613,8.5,82952,30.12,11.395,49934,NA,23.74308,32.50181,20.24511,85.26741265,38.53499,31.29613,NA,NA,5.83156,3.03283,8.845,NA,NA,NA,8457.362,30117,Zhejiang,120.08,30.9,313000
21.8697367,330500,330000,Huzhou,2018,Zhejiang,24.0533,180.5997636,57.9705,435.2611483,69.30226846,70.259,72.2175,288.12,8.1,90304,52.33,13.419,54393,NA,28.7096,39.75433,24.0879,83.90190041,63.04609,59.88526,NA,NA,10.1700356,-10.4839244,1.475,-0.58,2.216,1.1604,10642.116,52330,Zhejiang,120.08,30.9,313000
20.94463445,330500,330000,Huzhou,2019,Zhejiang,23.4811,213.8505878,44.9664,409.5251941,73.318,73.414,67.7005,312.243,7.9,102593,58.627,13.63448,59028,88.87,31.60702,46.68656,27.07161,85.65062445,45.64251,43.05793,NA,NA,17.8456246,15.4440146,NA,NA,NA,NA,12117.16,58626.81,Zhejiang,120.08,30.9,313000
33.68750361,330600,330000,Shaoxing,2016,Zhejiang,15.46,86.0143829,115.93,645.0702238,74.03,83.77,85.5741,478.903,5.5,96204,64.119,27.605,50305,167.863,39.03,45.60959,33.22536,85.12774789,24.70407,23.78083,NA,NA,9.1689689,6.0089689,NA,NA,NA,NA,8116.603,64119,Zhejiang,120.57,30,312000
33.68750361,330600,330000,Shaoxing,2016,Zhejiang,15.46,86.0143829,115.93,645.0702238,74.03,83.77,85.5741,478.903,5.5,96204,64.119,27.605,50305,167.863,39.03,45.60959,33.22536,85.12774789,24.70407,23.78083,NA,NA,9.1689689,6.0089689,NA,NA,NA,NA,8116.603,64119,Zhejiang,120.47,30.08,312000
32.19763942,330600,330000,Shaoxing,2017,Zhejiang,15.4754,113.2126845,96.41,705.2697508,78.59,79.132,91.8263,507.837,7.1,101588,67.81,29.465,54445,NA,43.14,46.98,36.649,84.95363931,38.15,41.28,NA,NA,16.7239035,11.9330979,NA,NA,NA,NA,9428.296,67807.31,Zhejiang,120.57,30,312000
32.19763942,330600,330000,Shaoxing,2017,Zhejiang,15.4754,113.2126845,96.41,705.2697508,78.59,79.132,91.8263,507.837,7.1,101588,67.81,29.465,54445,NA,43.14,46.98,36.649,84.95363931,38.15,41.28,NA,NA,16.7239035,11.9330979,NA,NA,NA,NA,9428.296,67807.31,Zhejiang,120.47,30.08,312000
37.07533198,330600,330000,Shaoxing,2018,Zhejiang,16.5445,130.3816885,92.02,725.1697438,89.62,89.666,90.0638,541.69,7.1,107853,79.806,33.994,59049,NA,50.134,55.665,41.267,82.31340009,46.972,50.335,NA,NA,12.79838029,9.553720552,NA,NA,NA,NA,12573.911,79816.45,Zhejiang,120.57,30,312000
37.07533198,330600,330000,Shaoxing,2018,Zhejiang,16.5445,130.3816885,92.02,725.1697438,89.62,89.666,90.0638,541.69,7.1,107853,79.806,33.994,59049,NA,50.134,55.665,41.267,82.31340009,46.972,50.335,NA,NA,12.79838029,9.553720552,NA,NA,NA,NA,12573.911,79816.45,Zhejiang,120.47,30.08,312000
38.47189123,330600,330000,Shaoxing,2019,Zhejiang,17.9558,143.1210878,83.31,663.4636427,103.798,103.935,82.4504,578.074,7.2,114561,82.523,35.64,63935,140.04,52.84,64.087,41.84,79.18243755,71.616,77.494,NA,NA,15.62145127,11.26886517,NA,NA,NA,NA,13945.354,82522.79,Zhejiang,120.57,30,312000
38.47189123,330600,330000,Shaoxing,2019,Zhejiang,17.9558,143.1210878,83.31,663.4636427,103.798,103.935,82.4504,578.074,7.2,114561,82.523,35.64,63935,140.04,52.84,64.087,41.84,79.18243755,71.616,77.494,NA,NA,15.62145127,11.26886517,NA,NA,NA,NA,13945.354,82522.79,Zhejiang,120.47,30.08,312000
24.13663473,330700,330000,Jinhua,2016,Zhejiang,13.93,33.03052851,55.83,132.3487735,51.345,54.44,62.3459,368.494,7.5,67158,40.885,48.314,46554,102.45358,33.81394,54.23599,29.05252,85.91876605,20.57707,21.87255,NA,NA,1.06126,0.24376,18.88094,7.93744,12.62478,0.5,9380.217,40885,Zhejiang,119.65,29.08,321000
25.57105799,330700,330000,Jinhua,2017,Zhejiang,15.393,52.22764901,57.7811,196.047624,59.242,59.463,66.6512,384.862,6.5,69445,37.16,50.213,50653,84.861,35.77073,53.66856,31.04571,86.79082032,39.58945,38.97858,NA,NA,0.7785818,NA,5.69751,4.5,7.92943,3.4,11032.467,37163.48,Zhejiang,119.65,29.08,321000
NA,330700,330000,Jinhua,2018,Zhejiang,16.9498,61.86940878,52.1396,190.3177176,69.498,70.113,68.4008,410.023,5.5,73428,53.531,57.163,54883,79.007,39.262,57.39988,34.501,87.87377108,64.97449,65.1883,NA,NA,0.8433955,NA,3.81,2.89947,7.249,6.09789,13029.136,53531,Zhejiang,119.65,29.08,321000
NA,330700,330000,Jinhua,2019,Zhejiang,17.7201,77.79069452,54.8805,240.9237498,80.802,80.862,61.8975,455.991,6.5,81224,55.378,61.17279,59348,85.488,41.1301,66.44874,35.81398,87.07486731,69.99479,70.8537,NA,NA,1.4484595,NA,NA,NA,NA,NA,14867.115,55378.42,Zhejiang,119.65,29.08,321000
28.54038812,330800,330000,Quzhou,2016,Zhejiang,NA,NA,NA,NA,NA,NA,38.1911,125.159,7.1,58281,12.425,4.235,36188,36.425,10.25553,26.85317,8.27801,80.71752508,9.79737,10.65723,NA,NA,1.22,NA,7.73093,2.85557,1.56702,0,7755.301,12425,Zhejiang,NA,NA,NA
32.14186572,330800,330000,Quzhou,2017,Zhejiang,20.8673,45.44825293,51.79,112.7830218,27.78,27.927,37.0371,133.127,7.3,61250,15.85,5.372,39577,38.421,11.12838,30.04654,8.90872,80.05405998,19.07721,21.35318,NA,NA,0.25,NA,2.998,2.61,3.11962,3.04,10536.302,15854.05,Zhejiang,NA,NA,NA
29.43728728,330800,330000,Quzhou,2018,Zhejiang,25.2004,54.59624796,57.1352,123.7824033,36.71904,36.744,35.9879,145.708,7.2,66936,25.343,5.306,43126,38.919,12.8096,35.59423,10.68791,83.43671934,22.04195,25.63184,NA,NA,0.215,NA,3.819,3.81,5.132,4.75,11699.495,25343,Zhejiang,NA,NA,NA
27.99576312,330800,330000,Quzhou,2019,Zhejiang,29.4067,66.18326904,59.2342,133.3134199,46.2721,46.329,30.5398,157.352,6.7,71087,22.045,5.042,46933,41.149,13.71245,44.90028,11.09965,80.94578285,24.97134,23.84935,NA,NA,NA,NA,3.53,3.09389,7.01,6.4621,12384.065,22045.32,Zhejiang,NA,NA,NA
26.47966677,330900,330000,Zhoushan,2016,Zhejiang,27.0867,88.20673688,100.6,327.5938786,33.62,39.36,48.0259,124.12,11.3,107463,17.189,10.552,48423,40.334,12.03248,25.05417,9.70728,80.67563794,6.59737,7.34618,NA,NA,0.3568259,-0.0431741,NA,NA,NA,NA,9766.85,17189,Zhejiang,122.2,30,316000
23.94945519,330900,330000,Zhoushan,2017,Zhejiang,28.3436,112.9941766,79.3805,316.4567832,34.573,34.577,48.632,121.978,8.8,104882,20.94,11.555,52516,NA,12.57644,25.86044,9.57779,76.15660712,12.94368,14.11879,NA,NA,0.0736383,-0.1313617,NA,NA,NA,NA,12257.784,20943.21,Zhejiang,122.2,30,316000
23.06082532,330900,330000,Zhoushan,2018,Zhejiang,32.4455,141.5687702,67.4125,294.1399597,40.466,40.48,47.3352,124.72,6.7,112490,18.754,17.164,56622,NA,14.60243,30.84897,10.18955,69.77982432,21.29466,21.20573,NA,NA,0.3334767,0.1106434,NA,NA,NA,NA,14170.333,18753.53,Zhejiang,122.2,30,316000
28.45571219,330900,330000,Zhoushan,2019,Zhejiang,32.2477,141.7117937,72.4775,318.5003808,44.231,44.469,47.8907,137.16,9.2,116781,21.091,19.875,61479,29.37,15.486,32.33611,10.70574,69.13173189,22.45,22.387,NA,NA,0.5822775,0.3362775,NA,NA,NA,NA,14870.898,21090.77,Zhejiang,122.2,30,316000
47.90074883,331000,330000,Taizhou,2016,Zhejiang,15.61,37.73267165,58.82,143.0934025,60.47,67.15,66.7348,389.866,7.7,64287,42.421,19.869,47162,89.464,34.32835,51.43996,29.21899,85.11620861,17.23392,16.92955,NA,NA,2.0771866,1.7771866,3.53,-15.45993,8.80834,0,9956.431,42421,Zhejiang,121.43,28.68,318000
39.19361193,331000,330000,Taizhou,2017,Zhejiang,15.7613,40.90582597,59.8178,155.24674,69.16417,69.577,67.8828,438.822,8.1,71950,46.1,23.298,51374,100.762,38.22482,56.31,33.12854,86.66761544,34.191,35.371,NA,NA,3.4196845,3.3696845,9.7709,4.19,7.29054,4.91,10265.938,46102.67,Zhejiang,121.43,28.68,318000
39.82281738,331000,330000,Taizhou,2018,Zhejiang,17.4351,48.13467942,59.9885,165.6154645,84.99051,85.00118,65.9549,487.467,7.6,79541,65.955,26.412,55705,110.243,43.118,65.375,37.601,87.20487963,54.471,57.224,NA,NA,0.9683325,-0.4748675,6.22,5.003,8.885,8.46,12683.41,65955.29,Zhejiang,121.43,28.68,318000
38.31536295,331000,330000,Taizhou,2019,Zhejiang,19.215,56.0828772,53.4653,156.0490237,98.651,99.047,56.9237,513.405,5.1,83555,79.095,24.644,60351,114.508,43.85,77.033,36.367,82.9350057,84.051,79.855,NA,NA,3.3484649,2.0069449,7.38,4.777,10.05,8.885,12419.268,79095.06,Zhejiang,121.43,28.68,318000
8.335138653,331100,330000,Lishui,2016,Zhejiang,6.93,17.65625183,80.96,111.5100464,8.385,NA,30.3118,121.024,7.1,56238,16.761,3.411,35968,38.06,10.35667,34.16717,8.40564,81.1616089,8.806,10.08,NA,NA,0.75,NA,NA,NA,NA,NA,9174.213,16761,Zhejiang,119.92,28.45,323000
7.272912562,331100,330000,Lishui,2017,Zhejiang,25.8714,40.65558287,286.64,184.7624543,32.363,32.373,29.8187,125.092,6.8,57500,19.05,3.294,38996,31.058,11.29055,37.86403,8.89906,78.81865808,16.235,14.13,NA,NA,NA,NA,NA,NA,NA,NA,9806.316,19046.34,Zhejiang,119.92,28.45,323000
8.061302678,331100,330000,Lishui,2018,Zhejiang,30.4717,49.37273515,83.04,95.72072104,42.498,42.515,30.0937,139.467,8.2,63611,20.233,3.724,42557,24.997,13.00106,43.20191,10.51184,80.853715,20.759,22.906,NA,NA,NA,NA,NA,NA,NA,NA,9808.957,20233.34,Zhejiang,119.92,28.45,323000
7.458870228,331100,330000,Lishui,2019,Zhejiang,35.6045,62.35468169,59.0659,103.4428231,52.574,52.607,26.5585,147.661,8.3,66936,21.549,4.275,46437,28.96,13.98293,52.64959,10.98091,78.53082294,29.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,12441.906,21549.11,Zhejiang,119.92,28.45,323000
37.03977189,340100,340000,Hefei,2016,Anhui,12.924,28.64123262,46.94,104.017023,81.09,103.04296,71.5066,627.438,9.8,80136,135.25944,18.68699,34852,226.913,61.48493,85.98503,50.1922,81.63333682,111.035,114.993,NA,NA,1.1994325,0.6815782,9.28609,2.49474,NA,NA,9311.918,135259.44,Anhui,117.25,31.83,230000
36.68853845,340100,340000,Hefei,2017,Anhui,11.4062,33.14334204,42.42,123.2644909,82.278,110.00014,67.9451,721.345,8.5,88456,155.74051,24.95869,37972,NA,65.59039,96.53444,51.8512,79.0530442,128.02188,133.34388,NA,NA,0.09294,0.04294,5.24406,0.88167,8.98962,5.07597,11441.92,155740.51,Anhui,117.25,31.83,230000
36.22142529,340100,340000,Hefei,2018,Anhui,9.7227,28.79896257,60.8,180.1007665,83.66484,114.57974,70.9005,860.513,8.5,107216,152.7174,30.81266,41484,NA,71.24862,100.49099,56.46208,79.24655944,65.98851,64.20956,NA,NA,0.2,0.0890144,14.84746,0.06076,16.23684,4.16412,13068.634,152717.4,Anhui,117.25,31.83,230000
39.79164916,340100,340000,Hefei,2019,Anhui,9.313,27.49127724,52.03,153.5833204,87.63,119.86,66.4483,940.94,7.6,115623,155.60807,32.20976,45404,NA,74.59934,112.26669,57.03218,76.45131981,93.45688,94.26392,NA,NA,1.3,0.25,3.71843,0.45096,9.27917,NA,14086.431,155608.07,Anhui,117.25,31.83,230000
36.09947231,340200,340000,Wuhu,2016,Anhui,21.5387,42.86536398,138.04,275.2328301,58.14241,60.31475,72.9573,269.944,9.7,73715,40.80965,5.70917,32315,147.859,29.87167,40.94405,20.37303,68.20184476,12.15,13.39,NA,NA,1.2189397,1.052273,7.0628,1.20329,6.31,1.36,5230.718,40809.65,Anhui,118.38,31.33,241000
36.09947231,340200,340000,Wuhu,2016,Anhui,21.5387,42.86536398,138.04,275.2328301,58.14241,60.31475,72.9573,269.944,9.7,73715,40.80965,5.70917,32315,147.859,29.87167,40.94405,20.37303,68.20184476,12.15,13.39,NA,NA,1.2189397,1.052273,7.0628,1.20329,6.31,1.36,5230.718,40809.65,Anhui,118.57,31.15,241100
35.36139905,340200,340000,Wuhu,2017,Anhui,20.2642,41.2762909,192.94,392.9971393,60.04796,62.9153,67.1768,296.326,8.9,80458,45.7372,6.37683,35175,NA,31.12297,46.32994,21.39811,68.75343195,NA,NA,NA,NA,1.8437632,NA,9.21931,1.05851,NA,NA,6501.35,45737.2,Anhui,118.38,31.33,241000
35.36139905,340200,340000,Wuhu,2017,Anhui,20.2642,41.2762909,192.94,392.9971393,60.04796,62.9153,67.1768,296.326,8.9,80458,45.7372,6.37683,35175,NA,31.12297,46.32994,21.39811,68.75343195,NA,NA,NA,NA,1.8437632,NA,9.21931,1.05851,NA,NA,6501.35,45737.2,Anhui,118.57,31.15,241100
33.31563127,340200,340000,Wuhu,2018,Anhui,18.7764,36.80020353,193.51,379.2669174,61.55902,64.7625,69.603,327.853,8.4,88085,49.32473,6.87565,38397,NA,31.81152,45.70422,23.2501,73.0870452,NA,NA,NA,NA,NA,NA,10.6916,0.14334,NA,NA,7259.15,49324.73,Anhui,118.38,31.33,241000
33.31563127,340200,340000,Wuhu,2018,Anhui,18.7764,36.80020353,193.51,379.2669174,61.55902,64.7625,69.603,327.853,8.4,88085,49.32473,6.87565,38397,NA,31.81152,45.70422,23.2501,73.0870452,NA,NA,NA,NA,NA,NA,10.6916,0.14334,NA,NA,7259.15,49324.73,Anhui,118.57,31.15,241100
37.27410957,340200,340000,Wuhu,2019,Anhui,20.1068,38.17626032,226.08,345.3359095,72.7515,76.08471,64.0412,361.826,8.2,96154,48.4255,7.20366,42064,NA,32.17921,50.24765,22.66543,70.43501068,7.82,NA,NA,NA,NA,NA,2.6721,0.28238,NA,NA,8431.704,48425.5,Anhui,118.38,31.33,241000
37.27410957,340200,340000,Wuhu,2019,Anhui,20.1068,38.17626032,226.08,345.3359095,72.7515,76.08471,64.0412,361.826,8.2,96154,48.4255,7.20366,42064,NA,32.17921,50.24765,22.66543,70.43501068,7.82,NA,NA,NA,NA,NA,2.6721,0.28238,NA,NA,8431.704,48425.5,Anhui,118.57,31.15,241100
12.12716313,340300,340000,Bengbu,2016,Anhui,18.8553,28.57188967,195.18,171.1578204,26.13,27.14,49.9448,138.582,9.4,41855,38.85755,1.76006,28653,NA,13.38791,26.80543,9.39649,70.18638458,9.746,10.182,NA,NA,1.7373508,NA,2.98991,0.93165,NA,NA,4456.419,38857.55,Anhui,117.38,32.92,233000
12.32866095,340300,340000,Bengbu,2017,Anhui,16.9457,16.94566185,186.27,186.2722456,26.27696,28.9753,47.3836,155.066,9.1,46233,53.68836,1.77126,31160,NA,14.10675,29.77139,8.84727,62.71657185,NA,NA,NA,NA,2.0183567,1.1958567,3.78261,0.09844,NA,NA,4866.001,53688.36,Anhui,117.38,32.92,233000
15.09560235,340300,340000,Bengbu,2018,Anhui,16.4355,18.98548972,184.61,213.2536477,28.18129,31.16816,51.6076,171.466,8.5,50662,57.66422,1.48037,33855,NA,15.26523,29.57942,9.44651,61.8825265,NA,NA,NA,NA,0.4335,0.3295,5.16459,0.07909,NA,NA,5657.425,57664.22,Anhui,117.38,32.92,233000
17.4500456,340300,340000,Bengbu,2019,Anhui,17.2437,19.776242,217.25,249.1309966,35.47323,38.60218,48.3823,205.717,5.1,60469,65.32053,1.58349,37028,NA,16.33,33.752,9.58122,58.67250459,NA,NA,NA,NA,0.7189544,0.397023,NA,NA,NA,NA,5856.587,65320.53,Anhui,117.38,32.92,233000
65.52169708,340400,340000,Huainan,2016,Anhui,23.0723,37.7145714,157.19,256.9441401,22.238,25.745,44.6995,96.384,6.6,27990,12.1881,0.27537,28098,34.78,9.74457,21.80016,6.34844,65.14848782,4.16251,4.89172,NA,NA,3.6,NA,2.60866,NA,3.9257,0.56672,4107.028,12188.1,Anhui,117,32.63,232000
67.35059695,340400,340000,Huainan,2017,Anhui,22.5292,49.83301049,151.05,334.1234096,23.885,28.631,43.4309,106.018,6.9,30540,19.34684,0.29925,30405,36.46,10.13169,23.32828,7.03884,69.47350343,5.66912,7.71298,NA,NA,3.2,NA,2.26526,NA,4.09837,2.15558,5015.146,19346.84,Anhui,117,32.63,232000
NA,340400,340000,Huainan,2018,Anhui,21.4221,49.59245891,134.84,312.1516893,24.27788,30.04561,42.982,113.331,4.3,32487,22.22377,0.48303,32852,NA,10.53791,24.51702,7.34529,69.7034801,7.43889,8.06208,NA,NA,NA,NA,4.42033,NA,2.25689,0.98359,6538.294,22223.77,Anhui,117,32.63,232000
NA,340400,340000,Huainan,2019,Anhui,20.772,48.45242233,145.03,338.2870035,26.92406,33.15131,41.746,129.617,5.2,37140,30.38424,0.598444,35825.6,NA,10.94096,26.20841,7.07033,64.62257425,7.47431,9.22474,NA,NA,1.0801256,NA,1.39,NA,2.37876,NA,5997.711,30384.24,Anhui,117,32.63,232000
88.70336329,340500,340000,Maanshan,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.80791871,340500,340000,Maanshan,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97.48155863,340500,340000,Maanshan,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95.50406846,340500,340000,Maanshan,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72.16115182,340600,340000,Huaibei,2016,Anhui,15,20.08716944,94.53,110.3290504,11.987,12.434,41.4819,79.903,5,36427,9.20917,0.61321,27248,41.12,5.91762,14.26554,3.96866,67.06513767,1.867,2.288,NA,NA,1.7022536,NA,2.90367,0.58501,NA,NA,4619.567,9209.17,Anhui,116.8,33.95,235000
75.70159918,340600,340000,Huaibei,2017,Anhui,14.7107,20.06655402,143.79,196.1368239,13.59279,14.22,39.6273,92.401,7.6,41660,11.21734,0.60809,29578,50.34,6.054,15.27736,4.913,81.15295672,3.22224,4.24922,NA,NA,0.454625,-1.933244,1.05017,0.11204,1.82368,1.46574,5268.673,11217.34,Anhui,116.8,33.95,235000
63.49071196,340600,340000,Huaibei,2018,Anhui,14.5036,14.50363889,99.77,99.77181193,14.28884,15.142,42.1897,98.519,3.6,43962,13.17395,0.71844,31959,49.49,7.03307,16.67011,5.22703,74.32074471,7.19145,6.71093,NA,NA,0.0816667,NA,3.10581,-0.17651,1.14007,1.0992,5940.434,13173.95,Anhui,116.8,33.95,235000
60.64498188,340600,340000,Huaibei,2019,Anhui,13.6371,62.34581523,194.72,478.3277442,14.7,15.81,80.2857,107.794,3,47654,17.34203,0.81457,34727,42.05,14.05,17.5,11.35,80.78291815,NA,NA,NA,NA,1.5790741,0.0390741,NA,NA,NA,NA,6298.093,17342.03,Anhui,116.8,33.95,235000
30.85935163,340700,340000,Tongling,2016,Anhui,17.7835,22.6447517,236.03,170.7363623,17.02323,21.424,53.4104,95.725,9.1,59960,11.73869,4.64299,30633,51.704,8.07,15.10941,4.739,58.72366791,4.626,5.327,NA,NA,0.65,-0.2131732,2.66249,0.63432,NA,NA,3983.641,11738.69,Anhui,117.82,30.93,244000
30.85935163,340700,340000,Tongling,2016,Anhui,17.7835,22.6447517,236.03,170.7363623,17.02323,21.424,53.4104,95.725,9.1,59960,11.73869,4.64299,30633,51.704,8.07,15.10941,4.739,58.72366791,4.626,5.327,NA,NA,0.65,-0.2131732,2.66249,0.63432,NA,NA,3983.641,11738.69,Anhui,117.78,30.95,244100
33.46550876,340700,340000,Tongling,2017,Anhui,21.2059,26.22295385,307.65,238.8101404,23.79512,26.226,48.2569,112.21,8.2,69935,12.43968,5.54566,33283,67.53,7.73441,16.02757,4.743,61.32335886,4.587,8.796,NA,NA,0.855,NA,2.09438,0.45203,NA,NA,4954.114,12439.68,Anhui,117.82,30.93,244000
33.46550876,340700,340000,Tongling,2017,Anhui,21.2059,26.22295385,307.65,238.8101404,23.79512,26.226,48.2569,112.21,8.2,69935,12.43968,5.54566,33283,67.53,7.73441,16.02757,4.743,61.32335886,4.587,8.796,NA,NA,0.855,NA,2.09438,0.45203,NA,NA,4954.114,12439.68,Anhui,117.78,30.95,244100
11.47829928,340700,340000,Tongling,2018,Anhui,20.9393,30.2411608,346.97,291.6647098,25.59538,28.88,47.8146,122.236,3.9,75524,15.76242,6.24145,35995,64.75,7.38,15.43463,5.202,70.48780488,5.294,7.803,NA,NA,NA,NA,2.233,0.08776,NA,NA,5554.6,15762.42,Anhui,117.82,30.93,244000
11.47829928,340700,340000,Tongling,2018,Anhui,20.9393,30.2411608,346.97,291.6647098,25.59538,28.88,47.8146,122.236,3.9,75524,15.76242,6.24145,35995,64.75,7.38,15.43463,5.202,70.48780488,5.294,7.803,NA,NA,NA,NA,2.233,0.08776,NA,NA,5554.6,15762.42,Anhui,117.78,30.95,244100
15.47041435,340700,340000,Tongling,2019,Anhui,30.505,47.16076372,377.62,583.5354446,29.29,32.642,45.9443,96.017,-1.7,58726,16.92328,7.16356,39256,37.47,7.76,16.89,NA,NA,NA,NA,NA,NA,1.243356011,0.943356011,NA,NA,NA,NA,5637.711,16923.28,Anhui,117.82,30.93,244000
15.47041435,340700,340000,Tongling,2019,Anhui,30.505,47.16076372,377.62,583.5354446,29.29,32.642,45.9443,96.017,-1.7,58726,16.92328,7.16356,39256,37.47,7.76,16.89,NA,NA,NA,NA,NA,NA,1.243356011,0.943356011,NA,NA,NA,NA,5637.711,16923.28,Anhui,117.78,30.95,244100
